"date","user_country","total_revenue","average_revenue","bounce_rate","total_visits","total_sales","is_holiday","days_till_holiday"
2017-01-09,"Moldova",0,NA,1,1,0,FALSE,45
2017-01-09,"Morocco",0,NA,1,2,0,FALSE,2
2017-01-09,"Myanmar (Burma)",0,NA,1,1,0,FALSE,NA
2017-01-09,"Netherlands",0,NA,1,21,0,FALSE,95
2017-01-09,"New Zealand",0,NA,1,7,0,FALSE,14
2017-01-09,"Nigeria",0,NA,1,4,0,FALSE,95
2017-01-09,"Norway",0,NA,1,8,0,FALSE,94
2017-01-09,"Pakistan",0,NA,1,10,0,FALSE,NA
2017-01-09,"Peru",0,NA,1,6,0,FALSE,94
2017-01-09,"Philippines",0,NA,1,9,0,FALSE,20
2017-01-09,"Poland",0,NA,1,23,0,FALSE,97
2017-01-09,"Portugal",0,NA,1,5,0,FALSE,50
2017-01-09,"Puerto Rico",0,NA,NA,1,0,TRUE,0
2017-01-09,"Qatar",0,NA,1,1,0,FALSE,NA
2017-01-09,"Romania",0,NA,1,4,0,FALSE,15
2017-01-09,"Russia",0,NA,1,15,0,FALSE,45
2017-01-09,"Rwanda",0,NA,1,1,0,FALSE,NA
2017-01-09,"Réunion",0,NA,1,1,0,FALSE,NA
2017-01-09,"Saudi Arabia",0,NA,1,15,0,FALSE,NA
2017-01-09,"Serbia",0,NA,1,4,0,FALSE,37
2017-01-09,"Singapore",56.99,56.99,1,19,1,FALSE,19
2017-01-09,"Slovakia",0,NA,1,7,0,FALSE,95
2017-01-09,"South Africa",0,NA,1,5,0,FALSE,71
2017-01-09,"South Korea",0,NA,1,11,0,FALSE,18
2017-01-09,"Spain",0,NA,1,36,0,FALSE,50
2017-01-09,"Sri Lanka",0,NA,1,5,0,FALSE,NA
2017-01-09,"Swaziland",0,NA,1,1,0,FALSE,NA
2017-01-09,"Sweden",0,NA,1,21,0,FALSE,95
2017-01-09,"Switzerland",0,NA,1,8,0,FALSE,51
2017-01-09,"Taiwan",0,NA,1,24,0,FALSE,NA
2017-01-09,"Thailand",0,NA,1,12,0,FALSE,NA
2017-01-09,"Trinidad & Tobago",0,NA,NA,1,0,FALSE,NA
2017-01-09,"Tunisia",0,NA,1,3,0,FALSE,70
2017-01-09,"Turkey",0,NA,1,15,0,FALSE,104
2017-01-09,"Ukraine",0,NA,1,16,0,FALSE,58
2017-01-09,"United Arab Emirates",0,NA,1,5,0,FALSE,NA
2017-01-09,"United Kingdom",0,NA,1,119,0,FALSE,67
2017-01-09,"United States",6875.48,190.985555555556,1,1029,36,FALSE,7
2017-01-09,"Uzbekistan",0,NA,1,1,0,FALSE,NA
2017-01-09,"Venezuela",0,NA,1,6,0,FALSE,5
2017-01-09,"Vietnam",0,NA,1,8,0,FALSE,111
2017-01-10,"(not set)",0,NA,1,4,0,FALSE,NA
2017-01-10,"Algeria",0,NA,1,3,0,FALSE,NA
2017-01-10,"Angola",0,NA,NA,1,0,FALSE,NA
2017-01-10,"Argentina",0,NA,1,14,0,FALSE,48
2017-01-10,"Armenia",0,NA,NA,1,0,FALSE,18
2017-01-10,"Aruba",0,NA,1,3,0,FALSE,NA
2017-01-10,"Australia",19.99,19.99,1,41,1,FALSE,16
2017-01-10,"Austria",0,NA,NA,5,0,FALSE,97
2017-01-10,"Azerbaijan",0,NA,1,2,0,FALSE,NA
2017-01-10,"Bahamas",0,NA,NA,1,0,FALSE,97
2017-01-10,"Bangladesh",0,NA,1,5,0,FALSE,NA
2017-01-10,"Belarus",0,NA,NA,1,0,FALSE,57
2017-01-10,"Belgium",0,NA,1,5,0,FALSE,94
2017-01-10,"Brazil",0,NA,1,42,0,FALSE,48
2017-01-10,"Bulgaria",0,NA,NA,1,0,FALSE,52
2017-01-10,"Cambodia",0,NA,1,2,0,FALSE,NA
2017-01-10,"Canada",0,NA,1,130,0,FALSE,34
2017-01-10,"Chile",0,NA,1,6,0,FALSE,94
2017-01-10,"China",0,NA,1,8,0,FALSE,18
2017-01-10,"Colombia",0,NA,1,8,0,FALSE,69
2017-01-10,"Congo - Kinshasa",0,NA,1,1,0,FALSE,NA
2017-01-10,"Costa Rica",0,NA,NA,1,0,FALSE,93
2017-01-10,"Croatia",0,NA,1,4,0,FALSE,96
2017-01-10,"Cyprus",0,NA,1,3,0,FALSE,74
2017-01-10,"Czechia",0,NA,1,7,0,FALSE,94
2017-01-10,"Côte d’Ivoire",0,NA,NA,2,0,FALSE,NA
2017-01-10,"Denmark",0,NA,1,12,0,FALSE,93
2017-01-10,"Dominican Republic",0,NA,NA,1,0,FALSE,16
2017-01-10,"Ecuador",0,NA,1,1,0,FALSE,48
2017-01-10,"Egypt",0,NA,1,4,0,FALSE,15
2017-01-10,"Estonia",0,NA,1,2,0,FALSE,45
2017-01-10,"Finland",0,NA,1,4,0,FALSE,96
2017-01-10,"France",0,NA,1,39,0,FALSE,97
2017-01-10,"Germany",0,NA,1,67,0,FALSE,94
2017-01-10,"Greece",0,NA,1,10,0,FALSE,48
2017-01-10,"Guatemala",0,NA,1,6,0,FALSE,95
2017-01-10,"Guinea",0,NA,NA,1,0,FALSE,NA
2017-01-10,"Hong Kong",0,NA,1,9,0,FALSE,18
2017-01-10,"Hungary",0,NA,1,7,0,FALSE,64
2017-01-10,"India",0,NA,1,107,0,FALSE,NA
2017-01-10,"Indonesia",0,NA,1,18,0,FALSE,94
2017-01-10,"Iraq",0,NA,1,1,0,FALSE,NA
2017-01-10,"Ireland",0,NA,1,12,0,FALSE,66
2017-01-10,"Israel",0,NA,1,11,0,FALSE,NA
2017-01-10,"Italy",0,NA,1,20,0,FALSE,96
2017-01-10,"Japan",0,NA,1,68,0,FALSE,32
2017-01-10,"Jordan",0,NA,1,10,0,FALSE,NA
2017-01-10,"Kazakhstan",0,NA,1,6,0,FALSE,57
2017-01-10,"Kenya",0,NA,1,2,0,FALSE,NA
2017-01-10,"Kosovo",0,NA,1,1,0,FALSE,NA
2017-01-10,"Kuwait",0,NA,1,6,0,FALSE,NA
2017-01-10,"Kyrgyzstan",0,NA,1,1,0,FALSE,NA
2017-01-10,"Latvia",0,NA,1,3,0,FALSE,94
2017-01-10,"Luxembourg",0,NA,NA,2,0,FALSE,94
2017-01-10,"Malaysia",0,NA,1,13,0,FALSE,NA
2017-01-10,"Mexico",0,NA,1,25,0,FALSE,27
2017-01-10,"Morocco",0,NA,1,5,0,FALSE,1
2017-01-10,"Nepal",0,NA,1,1,0,FALSE,NA
2017-01-10,"Netherlands",0,NA,1,51,0,FALSE,94
2017-01-10,"New Zealand",0,NA,1,4,0,FALSE,13
2017-01-10,"Nigeria",0,NA,1,1,0,FALSE,94
2017-01-10,"Norway",0,NA,1,6,0,FALSE,93
2017-01-10,"Pakistan",0,NA,1,5,0,FALSE,NA
2017-01-10,"Panama",0,NA,NA,3,0,FALSE,48
2017-01-10,"Peru",0,NA,1,5,0,FALSE,93
2017-01-10,"Philippines",0,NA,1,13,0,FALSE,19
2017-01-10,"Poland",0,NA,1,27,0,FALSE,96
2017-01-10,"Portugal",0,NA,1,8,0,FALSE,49
2017-01-10,"Puerto Rico",0,NA,1,1,0,FALSE,41
2017-01-10,"Romania",0,NA,1,7,0,FALSE,14
2017-01-10,"Russia",0,NA,1,36,0,FALSE,44
2017-01-10,"Saudi Arabia",0,NA,1,10,0,FALSE,NA
2017-01-10,"Serbia",0,NA,1,3,0,FALSE,36
2017-01-10,"Singapore",0,NA,1,16,0,FALSE,18
2017-01-10,"Slovakia",0,NA,1,6,0,FALSE,94
2017-01-10,"Slovenia",0,NA,1,2,0,FALSE,29
2017-01-10,"South Africa",0,NA,1,2,0,FALSE,70
2017-01-10,"South Korea",0,NA,1,17,0,FALSE,17
2017-01-10,"Spain",0,NA,1,32,0,FALSE,49
2017-01-10,"Sri Lanka",0,NA,1,6,0,FALSE,NA
2017-01-10,"Sudan",0,NA,1,2,0,FALSE,NA
2017-01-10,"Sweden",0,NA,1,11,0,FALSE,94
2017-01-10,"Switzerland",0,NA,1,5,0,FALSE,50
2017-01-10,"Taiwan",0,NA,1,14,0,FALSE,NA
2017-01-10,"Tajikistan",0,NA,1,1,0,FALSE,NA
2017-01-10,"Thailand",0,NA,1,10,0,FALSE,NA
2017-01-10,"Tunisia",0,NA,1,1,0,FALSE,69
2017-01-10,"Turkey",0,NA,1,25,0,FALSE,103
2017-01-10,"Ukraine",0,NA,1,10,0,FALSE,57
2017-01-10,"United Arab Emirates",0,NA,1,6,0,FALSE,NA
2017-01-10,"United Kingdom",0,NA,1,92,0,FALSE,66
2017-01-10,"United States",5962.75,271.034090909091,1,1042,22,FALSE,6
2017-01-10,"Uruguay",0,NA,1,1,0,FALSE,48
2017-01-10,"Venezuela",0,NA,1,3,0,FALSE,4
2017-01-10,"Vietnam",0,NA,1,8,0,FALSE,110
2017-01-11,"(not set)",0,NA,NA,3,0,FALSE,NA
2017-01-11,"Algeria",0,NA,1,3,0,FALSE,NA
2017-01-11,"Andorra",0,NA,1,1,0,FALSE,NA
2017-01-11,"Argentina",0,NA,1,5,0,FALSE,47
2017-01-11,"Australia",0,NA,1,42,0,FALSE,15
2017-01-11,"Austria",0,NA,1,5,0,FALSE,96
2017-01-11,"Azerbaijan",0,NA,1,1,0,FALSE,NA
2017-01-11,"Bangladesh",0,NA,NA,3,0,FALSE,NA
2017-01-11,"Belarus",0,NA,1,2,0,FALSE,56
2017-01-11,"Belgium",0,NA,1,11,0,FALSE,93
2017-01-11,"Bolivia",0,NA,1,1,0,FALSE,22
2017-01-11,"Brazil",0,NA,1,26,0,FALSE,47
2017-01-11,"Bulgaria",0,NA,1,3,0,FALSE,51
2017-01-11,"Cambodia",0,NA,1,4,0,FALSE,NA
2017-01-11,"Canada",16.97,16.97,1,71,1,FALSE,33
2017-01-11,"Chile",0,NA,1,4,0,FALSE,93
2017-01-11,"China",0,NA,1,10,0,FALSE,17
2017-01-11,"Colombia",0,NA,1,6,0,FALSE,68
2017-01-11,"Congo - Kinshasa",0,NA,1,2,0,FALSE,NA
2017-01-11,"Costa Rica",0,NA,NA,1,0,FALSE,92
2017-01-11,"Croatia",0,NA,NA,1,0,FALSE,95
2017-01-11,"Cyprus",0,NA,NA,1,0,FALSE,73
2017-01-11,"Czechia",0,NA,1,10,0,FALSE,93
2017-01-11,"Denmark",0,NA,1,14,0,FALSE,92
2017-01-11,"Ecuador",0,NA,1,1,0,FALSE,47
2017-01-11,"Egypt",0,NA,1,6,0,FALSE,14
2017-01-11,"Estonia",0,NA,1,2,0,FALSE,44
2017-01-11,"Ethiopia",0,NA,1,3,0,FALSE,NA
2017-01-11,"Finland",0,NA,1,3,0,FALSE,95
2017-01-11,"France",0,NA,1,45,0,FALSE,96
2017-01-11,"Georgia",0,NA,1,2,0,FALSE,8
2017-01-11,"Germany",0,NA,1,54,0,FALSE,93
2017-01-11,"Ghana",0,NA,NA,1,0,FALSE,NA
2017-01-11,"Greece",0,NA,1,5,0,FALSE,47
2017-01-11,"Guadeloupe",0,NA,1,1,0,FALSE,NA
2017-01-11,"Guatemala",0,NA,NA,1,0,FALSE,94
2017-01-11,"Hong Kong",0,NA,1,9,0,FALSE,17
2017-01-11,"Hungary",0,NA,1,7,0,FALSE,63
2017-01-11,"India",0,NA,1,151,0,FALSE,NA
2017-01-11,"Indonesia",0,NA,1,18,0,FALSE,93
2017-01-11,"Iraq",0,NA,1,1,0,FALSE,NA
2017-01-11,"Ireland",0,NA,1,2,0,FALSE,65
2017-01-11,"Israel",0,NA,1,21,0,FALSE,NA
2017-01-11,"Italy",0,NA,1,39,0,FALSE,95
2017-01-11,"Jamaica",0,NA,1,1,0,FALSE,NA
2017-01-11,"Japan",0,NA,1,39,0,FALSE,31
2017-01-11,"Jordan",0,NA,1,9,0,FALSE,NA
2017-01-11,"Kazakhstan",0,NA,1,3,0,FALSE,56
2017-01-11,"Kenya",0,NA,1,2,0,FALSE,NA
2017-01-11,"Kuwait",0,NA,1,3,0,FALSE,NA
2017-01-11,"Latvia",0,NA,1,3,0,FALSE,93
2017-01-11,"Lebanon",0,NA,1,1,0,FALSE,NA
2017-01-11,"Lithuania",0,NA,NA,2,0,FALSE,59
2017-01-11,"Malaysia",0,NA,1,17,0,FALSE,NA
2017-01-11,"Malta",0,NA,1,1,0,FALSE,30
2017-01-11,"Martinique",0,NA,1,2,0,FALSE,NA
2017-01-11,"Mauritius",0,NA,1,1,0,FALSE,NA
2017-01-11,"Mexico",0,NA,1,18,0,FALSE,26
2017-01-11,"Moldova",0,NA,1,1,0,FALSE,43
2017-01-11,"Morocco",0,NA,1,4,0,TRUE,0
2017-01-11,"Myanmar (Burma)",0,NA,NA,1,0,FALSE,NA
2017-01-11,"Netherlands",0,NA,1,31,0,FALSE,93
2017-01-11,"New Zealand",51.97,51.97,1,6,1,FALSE,12
2017-01-11,"Nicaragua",0,NA,NA,1,0,FALSE,85
2017-01-11,"Nigeria",0,NA,1,3,0,FALSE,93
2017-01-11,"Norway",0,NA,1,9,0,FALSE,92
2017-01-11,"Pakistan",0,NA,1,8,0,FALSE,NA
2017-01-11,"Panama",0,NA,1,3,0,FALSE,47
2017-01-11,"Peru",0,NA,1,7,0,FALSE,92
2017-01-11,"Philippines",0,NA,1,12,0,FALSE,18
2017-01-11,"Poland",0,NA,1,43,0,FALSE,95
2017-01-11,"Portugal",0,NA,1,6,0,FALSE,48
2017-01-11,"Qatar",0,NA,1,1,0,FALSE,NA
2017-01-11,"Romania",0,NA,1,9,0,FALSE,13
2017-01-11,"Russia",0,NA,1,28,0,FALSE,43
2017-01-11,"Réunion",0,NA,NA,1,0,FALSE,NA
2017-01-11,"Saudi Arabia",0,NA,1,11,0,FALSE,NA
2017-01-11,"Serbia",0,NA,1,5,0,FALSE,35
2017-01-11,"Singapore",0,NA,1,15,0,FALSE,17
2017-01-11,"Sint Maarten",0,NA,1,1,0,FALSE,NA
2017-01-11,"Slovakia",0,NA,1,7,0,FALSE,93
2017-01-11,"Slovenia",0,NA,1,1,0,FALSE,28
2017-01-11,"South Africa",0,NA,1,4,0,FALSE,69
2017-01-11,"South Korea",0,NA,1,20,0,FALSE,16
2017-01-11,"Spain",0,NA,1,29,0,FALSE,48
2017-01-11,"Sri Lanka",0,NA,1,1,0,FALSE,NA
2017-01-11,"Sudan",0,NA,1,1,0,FALSE,NA
2017-01-11,"Sweden",0,NA,1,19,0,FALSE,93
2017-01-11,"Switzerland",0,NA,1,11,0,FALSE,49
2017-01-11,"Taiwan",0,NA,1,26,0,FALSE,NA
2017-01-11,"Tanzania",0,NA,NA,1,0,FALSE,NA
2017-01-11,"Thailand",0,NA,1,18,0,FALSE,NA
2017-01-11,"Tunisia",0,NA,1,4,0,FALSE,68
2017-01-11,"Turkey",0,NA,1,16,0,FALSE,102
2017-01-11,"Ukraine",0,NA,1,12,0,FALSE,56
2017-01-11,"United Arab Emirates",0,NA,1,10,0,FALSE,NA
2017-01-11,"United Kingdom",0,NA,1,120,0,FALSE,65
2017-01-11,"United States",1425.68,95.0453333333333,1,963,15,FALSE,5
2017-01-11,"Uruguay",0,NA,1,1,0,FALSE,47
2017-01-11,"Venezuela",0,NA,1,4,0,FALSE,3
2017-01-11,"Vietnam",0,NA,1,6,0,FALSE,109
2017-01-11,"Zambia",0,NA,1,1,0,FALSE,NA
2017-01-12,"(not set)",0,NA,1,16,0,FALSE,NA
2017-01-12,"Algeria",0,NA,1,4,0,FALSE,NA
2017-01-12,"Angola",0,NA,1,2,0,FALSE,NA
2017-01-12,"Argentina",0,NA,1,8,0,FALSE,46
2017-01-12,"Australia",0,NA,1,46,0,FALSE,14
2017-01-12,"Austria",0,NA,1,6,0,FALSE,95
2017-01-12,"Azerbaijan",0,NA,1,1,0,FALSE,NA
2017-01-12,"Bangladesh",0,NA,1,7,0,FALSE,NA
2017-01-12,"Belarus",0,NA,1,2,0,FALSE,55
2017-01-12,"Belgium",0,NA,1,23,0,FALSE,92
2017-01-12,"Brazil",0,NA,1,36,0,FALSE,46
2017-01-12,"Bulgaria",0,NA,1,4,0,FALSE,50
2017-01-12,"Cameroon",0,NA,1,1,0,FALSE,NA
2017-01-12,"Canada",0,NA,1,51,0,FALSE,32
2017-01-12,"Chile",0,NA,NA,1,0,FALSE,92
2017-01-12,"China",0,NA,1,6,0,FALSE,16
2017-01-12,"Colombia",0,NA,1,5,0,FALSE,67
2017-01-12,"Croatia",0,NA,1,2,0,FALSE,94
2017-01-12,"Cyprus",0,NA,1,4,0,FALSE,72
2017-01-12,"Czechia",0,NA,1,9,0,FALSE,92
2017-01-12,"Côte d’Ivoire",0,NA,1,4,0,FALSE,NA
2017-01-12,"Denmark",0,NA,1,5,0,FALSE,91
2017-01-12,"Dominican Republic",0,NA,NA,1,0,FALSE,14
2017-01-12,"Ecuador",0,NA,1,2,0,FALSE,46
2017-01-12,"Egypt",0,NA,1,3,0,FALSE,13
2017-01-12,"El Salvador",0,NA,1,3,0,FALSE,111
2017-01-12,"Estonia",0,NA,1,1,0,FALSE,43
2017-01-12,"Ethiopia",0,NA,1,1,0,FALSE,NA
2017-01-12,"Finland",0,NA,1,7,0,FALSE,94
2017-01-12,"France",0,NA,1,47,0,FALSE,95
2017-01-12,"Georgia",0,NA,1,2,0,FALSE,7
2017-01-12,"Germany",0,NA,1,86,0,FALSE,92
2017-01-12,"Greece",0,NA,1,6,0,FALSE,46
2017-01-12,"Guatemala",0,NA,NA,1,0,FALSE,93
2017-01-12,"Honduras",0,NA,1,3,0,FALSE,109
2017-01-12,"Hong Kong",0,NA,1,9,0,FALSE,16
2017-01-12,"Hungary",0,NA,1,8,0,FALSE,62
2017-01-12,"India",0,NA,1,99,0,FALSE,NA
2017-01-12,"Indonesia",0,NA,1,15,0,FALSE,92
2017-01-12,"Iran",0,NA,NA,1,0,FALSE,NA
2017-01-12,"Ireland",0,NA,1,29,0,FALSE,64
2017-01-12,"Israel",0,NA,1,17,0,FALSE,NA
2017-01-12,"Italy",0,NA,1,17,0,FALSE,94
2017-01-12,"Japan",0,NA,1,40,0,FALSE,30
2017-01-12,"Jordan",0,NA,1,3,0,FALSE,NA
2017-01-12,"Kazakhstan",0,NA,1,7,0,FALSE,55
2017-01-12,"Kenya",0,NA,1,2,0,FALSE,NA
2017-01-12,"Kosovo",0,NA,1,1,0,FALSE,NA
2017-01-12,"Kuwait",0,NA,1,2,0,FALSE,NA
2017-01-12,"Kyrgyzstan",0,NA,NA,1,0,FALSE,NA
2017-01-12,"Latvia",0,NA,NA,1,0,FALSE,92
2017-01-12,"Lithuania",0,NA,1,2,0,FALSE,58
2017-01-12,"Malaysia",0,NA,1,18,0,FALSE,NA
2017-01-12,"Mexico",0,NA,1,18,0,FALSE,25
2017-01-12,"Moldova",0,NA,1,2,0,FALSE,42
2017-01-12,"Mongolia",0,NA,1,1,0,FALSE,NA
2017-01-12,"Morocco",0,NA,1,6,0,FALSE,109
2017-01-12,"Nepal",0,NA,1,2,0,FALSE,NA
2017-01-12,"Netherlands",0,NA,1,29,0,FALSE,92
2017-01-12,"New Zealand",0,NA,1,8,0,FALSE,11
2017-01-12,"Nigeria",0,NA,1,6,0,FALSE,92
2017-01-12,"Norway",0,NA,1,7,0,FALSE,91
2017-01-12,"Oman",0,NA,NA,2,0,FALSE,NA
2017-01-12,"Pakistan",0,NA,1,6,0,FALSE,NA
2017-01-12,"Panama",0,NA,1,2,0,FALSE,46
2017-01-12,"Paraguay",0,NA,1,1,0,FALSE,91
2017-01-12,"Peru",0,NA,1,2,0,FALSE,91
2017-01-12,"Philippines",0,NA,1,4,0,FALSE,17
2017-01-12,"Poland",0,NA,1,36,0,FALSE,94
2017-01-12,"Portugal",0,NA,1,10,0,FALSE,47
2017-01-12,"Puerto Rico",0,NA,1,4,0,FALSE,39
2017-01-12,"Qatar",0,NA,1,3,0,FALSE,NA
2017-01-12,"Romania",0,NA,1,5,0,FALSE,12
2017-01-12,"Russia",0,NA,1,25,0,FALSE,42
2017-01-12,"Saudi Arabia",0,NA,1,5,0,FALSE,NA
2017-01-12,"Senegal",0,NA,1,1,0,FALSE,NA
2017-01-12,"Serbia",0,NA,1,2,0,FALSE,34
2017-01-12,"Singapore",0,NA,1,11,0,FALSE,16
2017-01-12,"Slovakia",0,NA,1,3,0,FALSE,92
2017-01-12,"Slovenia",0,NA,1,2,0,FALSE,27
2017-01-12,"South Africa",0,NA,1,3,0,FALSE,68
2017-01-12,"South Korea",0,NA,1,18,0,FALSE,15
2017-01-12,"Spain",0,NA,1,29,0,FALSE,47
2017-01-12,"Sri Lanka",0,NA,1,2,0,FALSE,NA
2017-01-12,"St. Lucia",0,NA,NA,1,0,FALSE,NA
2017-01-12,"Sudan",0,NA,NA,1,0,FALSE,NA
2017-01-12,"Sweden",0,NA,1,26,0,FALSE,92
2017-01-12,"Switzerland",0,NA,1,23,0,FALSE,48
2017-01-12,"Taiwan",0,NA,1,18,0,FALSE,NA
2017-01-12,"Tanzania",0,NA,1,1,0,FALSE,NA
2017-01-12,"Thailand",0,NA,1,12,0,FALSE,NA
2017-01-12,"Trinidad & Tobago",0,NA,NA,1,0,FALSE,NA
2017-01-12,"Tunisia",0,NA,1,2,0,FALSE,67
2017-01-12,"Turkey",0,NA,1,22,0,FALSE,101
2017-01-12,"Uganda",0,NA,1,1,0,FALSE,NA
2017-01-12,"Ukraine",0,NA,1,8,0,FALSE,55
2017-01-12,"United Arab Emirates",0,NA,1,2,0,FALSE,NA
2017-01-12,"United Kingdom",0,NA,1,109,0,FALSE,64
2017-01-12,"United States",4199.51,190.886818181818,1,1024,22,FALSE,4
2017-01-12,"Uruguay",0,NA,1,4,0,FALSE,46
2017-01-12,"Venezuela",0,NA,1,3,0,FALSE,2
2017-01-12,"Vietnam",0,NA,1,12,0,FALSE,108
2017-01-13,"(not set)",0,NA,1,2,0,FALSE,NA
2017-01-13,"Algeria",0,NA,1,1,0,FALSE,NA
2017-01-13,"Argentina",0,NA,1,6,0,FALSE,45
2017-01-13,"Armenia",0,NA,1,2,0,FALSE,15
2017-01-13,"Australia",0,NA,1,21,0,FALSE,13
2017-01-13,"Austria",0,NA,1,7,0,FALSE,94
2017-01-13,"Bahrain",0,NA,1,2,0,FALSE,NA
2017-01-13,"Bangladesh",0,NA,1,10,0,FALSE,NA
2017-01-13,"Belarus",0,NA,NA,1,0,FALSE,54
2017-01-13,"Belgium",0,NA,1,24,0,FALSE,91
2017-01-13,"Bosnia & Herzegovina",0,NA,1,1,0,FALSE,47
2017-01-13,"Brazil",0,NA,1,26,0,FALSE,45
2017-01-13,"Bulgaria",0,NA,1,2,0,FALSE,49
2017-01-13,"Cambodia",0,NA,1,1,0,FALSE,NA
2017-01-13,"Cameroon",0,NA,NA,2,0,FALSE,NA
2017-01-13,"Canada",0,NA,1,67,0,FALSE,31
2017-01-13,"Chile",0,NA,1,2,0,FALSE,91
2017-01-13,"China",0,NA,1,9,0,FALSE,15
2017-01-13,"Colombia",0,NA,1,11,0,FALSE,66
2017-01-13,"Croatia",0,NA,1,4,0,FALSE,93
2017-01-13,"Cyprus",0,NA,1,2,0,FALSE,71
2017-01-13,"Czechia",0,NA,1,10,0,FALSE,91
2017-01-13,"Denmark",0,NA,1,6,0,FALSE,90
2017-01-13,"Ecuador",0,NA,1,1,0,FALSE,45
2017-01-13,"Egypt",0,NA,1,4,0,FALSE,12
2017-01-13,"El Salvador",0,NA,NA,1,0,FALSE,110
2017-01-13,"Finland",0,NA,1,2,0,FALSE,93
2017-01-13,"France",0,NA,1,39,0,FALSE,94
2017-01-13,"Germany",0,NA,1,59,0,FALSE,91
2017-01-13,"Greece",0,NA,1,5,0,FALSE,45
2017-01-13,"Guatemala",0,NA,NA,1,0,FALSE,92
2017-01-13,"Hong Kong",0,NA,1,10,0,FALSE,15
2017-01-13,"Hungary",0,NA,1,8,0,FALSE,61
2017-01-13,"India",0,NA,1,114,0,FALSE,NA
2017-01-13,"Indonesia",0,NA,1,18,0,FALSE,91
2017-01-13,"Iraq",0,NA,1,2,0,FALSE,NA
2017-01-13,"Ireland",0,NA,1,14,0,FALSE,63
2017-01-13,"Israel",0,NA,1,13,0,FALSE,NA
2017-01-13,"Italy",0,NA,1,34,0,FALSE,93
2017-01-13,"Jamaica",0,NA,NA,1,0,FALSE,NA
2017-01-13,"Japan",0,NA,1,47,0,FALSE,29
2017-01-13,"Jordan",0,NA,1,3,0,FALSE,NA
2017-01-13,"Kazakhstan",0,NA,1,2,0,FALSE,54
2017-01-13,"Kuwait",0,NA,1,2,0,FALSE,NA
2017-01-13,"Latvia",0,NA,1,2,0,FALSE,91
2017-01-13,"Lithuania",0,NA,1,3,0,FALSE,57
2017-01-13,"Luxembourg",0,NA,NA,1,0,FALSE,91
2017-01-13,"Macau",0,NA,1,1,0,FALSE,NA
2017-01-13,"Macedonia (FYROM)",0,NA,1,1,0,FALSE,131
2017-01-13,"Malaysia",0,NA,1,13,0,FALSE,NA
2017-01-13,"Malta",0,NA,NA,1,0,FALSE,28
2017-01-13,"Mexico",0,NA,1,15,0,FALSE,24
2017-01-13,"Moldova",0,NA,1,1,0,FALSE,41
2017-01-13,"Morocco",0,NA,1,3,0,FALSE,108
2017-01-13,"Nepal",0,NA,1,1,0,FALSE,NA
2017-01-13,"Netherlands",0,NA,1,22,0,FALSE,91
2017-01-13,"New Zealand",0,NA,1,3,0,FALSE,10
2017-01-13,"Nigeria",0,NA,1,2,0,FALSE,91
2017-01-13,"Norway",0,NA,1,7,0,FALSE,90
2017-01-13,"Oman",0,NA,NA,2,0,FALSE,NA
2017-01-13,"Pakistan",0,NA,1,5,0,FALSE,NA
2017-01-13,"Palestine",0,NA,1,1,0,FALSE,NA
2017-01-13,"Panama",0,NA,1,2,0,FALSE,45
2017-01-13,"Peru",0,NA,1,2,0,FALSE,90
2017-01-13,"Philippines",0,NA,1,7,0,FALSE,16
2017-01-13,"Poland",0,NA,1,14,0,FALSE,93
2017-01-13,"Portugal",0,NA,1,5,0,FALSE,46
2017-01-13,"Puerto Rico",0,NA,1,2,0,FALSE,38
2017-01-13,"Qatar",0,NA,1,2,0,FALSE,NA
2017-01-13,"Romania",0,NA,1,12,0,FALSE,11
2017-01-13,"Russia",0,NA,1,30,0,FALSE,41
2017-01-13,"Réunion",0,NA,1,1,0,FALSE,NA
2017-01-13,"Saudi Arabia",0,NA,1,6,0,FALSE,NA
2017-01-13,"Serbia",0,NA,1,3,0,FALSE,33
2017-01-13,"Singapore",0,NA,1,9,0,FALSE,15
2017-01-13,"Slovakia",0,NA,1,3,0,FALSE,91
2017-01-13,"Slovenia",0,NA,NA,3,0,FALSE,26
2017-01-13,"South Africa",0,NA,1,3,0,FALSE,67
2017-01-13,"South Korea",0,NA,1,5,0,FALSE,14
2017-01-13,"Spain",0,NA,1,53,0,FALSE,46
2017-01-13,"Sri Lanka",0,NA,1,4,0,FALSE,NA
2017-01-13,"Sweden",0,NA,1,16,0,FALSE,91
2017-01-13,"Switzerland",0,NA,1,12,0,FALSE,47
2017-01-13,"Taiwan",0,NA,1,46,0,FALSE,NA
2017-01-13,"Tanzania",0,NA,1,1,0,FALSE,NA
2017-01-13,"Thailand",0,NA,1,22,0,FALSE,NA
2017-01-13,"Trinidad & Tobago",0,NA,1,1,0,FALSE,NA
2017-01-13,"Tunisia",0,NA,1,3,0,FALSE,66
2017-01-13,"Turkey",0,NA,1,13,0,FALSE,100
2017-01-13,"Ukraine",0,NA,1,19,0,FALSE,54
2017-01-13,"United Arab Emirates",0,NA,1,11,0,FALSE,NA
2017-01-13,"United Kingdom",0,NA,1,97,0,FALSE,63
2017-01-13,"United States",3317.6,118.485714285714,1,863,28,FALSE,3
2017-01-13,"Uzbekistan",0,NA,1,1,0,FALSE,NA
2017-01-13,"Venezuela",0,NA,1,3,0,FALSE,1
